frequency,amplitude,phase
253550.55055050002,16731950953602753e-22,1.4249711797087614
254800.80080075003,1666712999469192e-21,1.4208728270268438
256051.05105100002,16598461231961725e-22,1.4170434155186205
257301.30130125003,16536906895066739e-22,1.4130688928964439
258551.55155150002,1647544403958442e-21,1.4092421349993824
259801.80180175003,16417650288732534e-22,1.4054703768322616
261052.052052,16345092344176544e-22,1.401453683496107
262302.30230225006,16280738160618186e-22,1.3981934706368448
263552.55255250004,16231737621580473e-22,1.3943062060471525
264802.80280275,16174182084464733e-22,1.390569208904438
266053.053053,1610774412969669e-21,1.387102998922346
267303.30330325005,16060812971521377e-22,1.3834936204992323
268553.55355350004,1600089185911217e-21,1.3796241375848866
269803.80380375,15947040212291235e-22,1.3760250445130675
271054.054054,15894625751311909e-22,1.3727189974598675
272304.30430425005,15837813709016246e-22,1.3683175106361758
273554.55455450004,15783497734334804e-22,1.3649702944216517
274804.80480475,1573201113050623e-21,1.3611765000508047
276055.055055,1568680205050084e-21,1.3576167112069615
277305.30530525005,15626117582901295e-22,1.3537904229958035
278555.55555550003,15579730560688935e-22,1.3505639318833507
279805.80580575,15534416485717878e-22,1.3468757788061816
281056.05605600006,15480944789037707e-22,1.343756735535303
282306.30630625004,1542777177268501e-21,1.339887207835634
283556.5565565,15387520109866527e-22,1.3364255553340791
284806.80680675,1533778886991636e-21,1.332663710949175
286057.05705700006,15289333266351219e-22,1.3294050251336276
287307.30730725004,1524335689037726e-21,1.3257513221427784
288557.5575575,1519716270105963e-21,1.3222319386437902
289807.80780775,15155149251424017e-22,1.3184332329190465
291058.05805800005,15114306846145516e-22,1.314567662699351
292308.30830825004,15065611015797038e-22,1.3111804356615255
293558.5585585,15028150468373643e-22,1.3078728093422658
294808.80880875,1498617719355059e-21,1.3044390463727769
296059.05905900005,14940208766693175e-22,1.3010712468892924
297309.30930925003,14900066473617148e-22,1.2978194025567191
298559.5595595,14857700003805874e-22,1.2937966291666236
299809.80980975,14817375221600275e-22,1.2902797976779448
301060.06006000005,1477647426210477e-21,1.286614811899157
302310.31031025003,14736147598557367e-22,1.2836924548944542
303560.5605605,1469756541424524e-21,1.2802252775023628
304810.81081075006,14657030200696153e-22,1.2770026056012356
306061.06106100004,1462425028813009e-21,1.2735788047405592
307311.31131125,1458631175574057e-21,1.2703871953186425
308561.5615615,14551767595300333e-22,1.266862807181923
309811.81181175006,14517543751701884e-22,1.2635864660978975
311062.06206200004,14476652760854213e-22,1.2602488979866835
312312.31231225,1444118116764374e-21,1.257121922248111
313562.5625625,1440772633194261e-21,1.2538348029332058
314812.81281275005,1437709364825876e-21,1.2503293483661004
316063.06306300004,14336529249399258e-22,1.2472953928364388
317313.31331325,14307368287294988e-22,1.2440011996748486
318563.5635635,14276481348014664e-22,1.2407080533032746
319813.81381375005,14242536883897455e-22,1.237412778911608
321064.06406400003,1421380286533108e-21,1.2342473168211838
322314.31431425,14177935196102533e-22,1.2312879806536516
323564.56456450006,14146461230527078e-22,1.227812196267744
324814.81481475005,14118606204403238e-22,1.2245134561187097
326065.06506500003,1408521733688586e-21,1.2216419517810748
327315.31531525,14056123011874314e-22,1.218445692797493
328565.56556550006,1402955668888514e-21,1.2153079093084151
329815.81581575004,14000526733183392e-22,1.212459570155219
331066.066066,13972554811434763e-22,1.2093190860874716
332316.31631625,13945608389730528e-22,1.2060551212614534
333566.56656650006,1391061303195362e-21,1.2029956759719456
334816.81681675004,13888735429704403e-22,1.2001650092445124
336067.067067,13859817643352928e-22,1.1970777662316197
337317.31731725,13831356043396741e-22,1.1943882730424256
338567.56756750005,13806093667833029e-22,1.1915383468674499
339817.81781775004,13782742972925028e-22,1.1882898211746018
341068.068068,13760055544031086e-22,1.1854763143615354
342318.31831825007,13736661658652794e-22,1.1824344825400448
343568.56856850005,13711162068711882e-22,1.180137272395798
344818.81881875003,13683313018715978e-22,1.1775891462678225
346069.069069,13666076784490737e-22,1.1745207620120521
347319.31931925006,1364054773969633e-21,1.1721709815105192
348569.56956950005,13618081241958125e-22,1.1691893157024642
349819.81981975003,13598944648881409e-22,1.1665159627586403
351070.07007,1357897656134782e-21,1.1638263543639271
352320.32032025006,13562381221895228e-22,1.1616549353655774
353570.57057050004,13539509480915173e-22,1.1592298567555848
354820.82082075,13529135099085157e-22,1.156637872996448
356071.071071,1350904585737256e-21,1.1547193859926033
357321.32132125006,13498219024395966e-22,1.1520380312483691
358571.57157150004,13485679575984114e-22,1.1497989790379926
359821.82182175,13474004948523802e-22,1.1476073991915694
361072.072072,13459460240443822e-22,1.1457385572826368
362322.32232225005,13462474765320142e-22,1.143371272043363
363572.57257250004,13457842848971934e-22,1.1410128230722631
364822.82282275,13452517442661783e-22,1.1388330448871267
366073.07307300007,1345868155052421e-21,1.136422741409495
367323.32332325005,13463941212440792e-22,1.133521050326035
368573.57357350003,1346746883502944e-21,1.1307907773397101
369823.82382375,13474961226295042e-22,1.1277009843627326
371074.07407400006,1348104848546198e-21,1.1243037993791232
372324.32432425005,13483486965909718e-22,1.1208993633474529
373574.57457450003,1348983479935984e-21,1.1173630400090688
374824.82482475,13496351914922966e-22,1.113326674520871
376075.07507500006,13492631179203507e-22,1.1094574791845309
377325.32532525004,13495674686100265e-22,1.1058648911103601
378575.5755755,13492856793733922e-22,1.1017738747582837
379825.82582575,13493382752540916e-22,1.0980724699115347
381076.07607600006,13487331161375105e-22,1.094158131907218
382326.32632625004,13480470754298428e-22,1.0899027092964073
383576.5765765,1347739852473753e-21,1.0863425515173608
384826.82682675007,13467820086835633e-22,1.0823499333886253
386077.07707700005,13461804464469352e-22,1.0787016250508306
387327.32732725004,13452743429011932e-22,1.074823579807232
388577.5775775,13446109976831886e-22,1.0709189732440918
389827.82782775006,13437068050418715e-22,1.0674110756759625
391078.07807800005,13430823577625712e-22,1.063270624844173
392328.32832825003,13425128657664488e-22,1.0601928005238015
393578.5785785,13416358285737532e-22,1.0568996841085003
394828.82882875006,13413078724653884e-22,1.05324545778982
396079.07907900005,13401754678773361e-22,1.049407138137711
397329.32932925003,13399476860574325e-22,1.0460997175695914
398579.5795795,13396401377038165e-22,1.042736108401328
399829.82982975006,133909013361802e-20,1.0391772738479483
401080.08008000004,13380762429287775e-22,1.0359410572597845
402330.33033025,13377808218277044e-22,1.0325279498937985
403580.5805805001,13374773987595184e-22,1.0288423714732835
404830.83083075006,13371381678911805e-22,1.0259066505600254
406081.08108100004,13371135246796258e-22,1.0225683042558555
407331.33133125,13364750287412323e-22,1.0194678617857182
408581.58158150007,1336650279537832e-21,1.0159107239692855
409831.83183175005,13361459987977157e-22,1.0127688409255278
