"# Channel 1"
"# Trace 2"
Frequency, Formatted Data, Formatted Data
+4.43588588589E+005, +1.43570460866E+002, +0.00000000000E+000
+4.44838838839E+005, +1.43346084327E+002, +0.00000000000E+000
+4.46089089089E+005, +1.43125675406E+002, +0.00000000000E+000
+4.47339339339E+005, +1.42890949697E+002, +0.00000000000E+000
+4.48589589590E+005, +1.42624735553E+002, +0.00000000000E+000
+4.49839839840E+005, +1.42353317308E+002, +0.00000000000E+000
+4.51090090090E+005, +1.42076760495E+002, +0.00000000000E+000
+4.52340340340E+005, +1.41760665607E+002, +0.00000000000E+000
+4.53590590591E+005, +1.41424830852E+002, +0.00000000000E+000
+4.54840840841E+005, +1.41075310228E+002, +0.00000000000E+000
+4.56091091091E+005, +1.40740082228E+002, +0.00000000000E+000
+4.57341341341E+005, +1.40428745985E+002, +0.00000000000E+000
+4.58591591592E+005, +1.40191450176E+002, +0.00000000000E+000
+4.59841841842E+005, +1.40050065575E+002, +0.00000000000E+000
+4.61092092092E+005, +1.39972162114E+002, +0.00000000000E+000
+4.62342342342E+005, +1.39972394283E+002, +0.00000000000E+000
+4.63592592593E+005, +1.39950978594E+002, +0.00000000000E+000
+4.64842842843E+005, +1.39925492580E+002, +0.00000000000E+000
+4.66093093093E+005, +1.39899421778E+002, +0.00000000000E+000
+4.67343343343E+005, +1.39850447270E+002, +0.00000000000E+000
+4.68593593594E+005, +1.39759976234E+002, +0.00000000000E+000
+4.69843843844E+005, +1.39663158109E+002, +0.00000000000E+000
+4.71094094094E+005, +1.39545844727E+002, +0.00000000000E+000
+4.72344344344E+005, +1.39407956013E+002, +0.00000000000E+000
+4.73594594595E+005, +1.39272275197E+002, +0.00000000000E+000
+4.74844844845E+005, +1.39122158122E+002, +0.00000000000E+000
+4.76095095095E+005, +1.38977559939E+002, +0.00000000000E+000
+4.77345345345E+005, +1.38814584837E+002, +0.00000000000E+000
+4.78595595596E+005, +1.38663482647E+002, +0.00000000000E+000
+4.79845845846E+005, +1.38497641560E+002, +0.00000000000E+000
+4.81096096096E+005, +1.38333540839E+002, +0.00000000000E+000
+4.82346346346E+005, +1.38190419511E+002, +0.00000000000E+000
+4.83596596597E+005, +1.38043691797E+002, +0.00000000000E+000
+4.84846846847E+005, +1.37846912811E+002, +0.00000000000E+000
+4.86097097097E+005, +1.37684980383E+002, +0.00000000000E+000
+4.87347347347E+005, +1.37527831091E+002, +0.00000000000E+000
+4.88597597598E+005, +1.37357620430E+002, +0.00000000000E+000
+4.89847847848E+005, +1.37173130585E+002, +0.00000000000E+000
+4.91098098098E+005, +1.36997458604E+002, +0.00000000000E+000
+4.92348348348E+005, +1.36833155475E+002, +0.00000000000E+000
+4.93598598599E+005, +1.36629359560E+002, +0.00000000000E+000
+4.94848848849E+005, +1.36460635281E+002, +0.00000000000E+000
+4.96099099099E+005, +1.36288365792E+002, +0.00000000000E+000
+4.97349349349E+005, +1.36107156290E+002, +0.00000000000E+000
+4.98599599600E+005, +1.35917303542E+002, +0.00000000000E+000
+4.99849849850E+005, +1.35727276510E+002, +0.00000000000E+000
+5.01100100100E+005, +1.35546959620E+002, +0.00000000000E+000
+5.02350350350E+005, +1.35360139089E+002, +0.00000000000E+000
+5.03600600601E+005, +1.35181384629E+002, +0.00000000000E+000
+5.04850850851E+005, +1.34982065266E+002, +0.00000000000E+000
+5.06101101101E+005, +1.34789568820E+002, +0.00000000000E+000
+5.07351351351E+005, +1.34604929497E+002, +0.00000000000E+000
+5.08601601602E+005, +1.34420938022E+002, +0.00000000000E+000
+5.09851851852E+005, +1.34244470432E+002, +0.00000000000E+000
+5.11102102102E+005, +1.34046086655E+002, +0.00000000000E+000
+5.12352352352E+005, +1.33876210642E+002, +0.00000000000E+000
+5.13602602603E+005, +1.33679650201E+002, +0.00000000000E+000
+5.14852852853E+005, +1.33495402870E+002, +0.00000000000E+000
+5.16103103103E+005, +1.33315487439E+002, +0.00000000000E+000
+5.17353353353E+005, +1.33116439919E+002, +0.00000000000E+000
+5.18603603604E+005, +1.32937367768E+002, +0.00000000000E+000
+5.19853853854E+005, +1.32755800110E+002, +0.00000000000E+000
+5.21104104104E+005, +1.32518598427E+002, +0.00000000000E+000
+5.22354354354E+005, +1.32326942123E+002, +0.00000000000E+000
+5.23604604605E+005, +1.32134988990E+002, +0.00000000000E+000
