"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+2.47299299299E+005, -6.83278688161E+000, +0.00000000000E+000
+2.48549549550E+005, -6.81080875578E+000, +0.00000000000E+000
+2.49799799800E+005, -6.79101229411E+000, +0.00000000000E+000
+2.51050050050E+005, -6.77415048123E+000, +0.00000000000E+000
+2.52300300300E+005, -6.74417919919E+000, +0.00000000000E+000
+2.53550550551E+005, -6.72768013462E+000, +0.00000000000E+000
+2.54800800801E+005, -6.71073076088E+000, +0.00000000000E+000
+2.56051051051E+005, -6.68053236156E+000, +0.00000000000E+000
+2.57301301301E+005, -6.66740748314E+000, +0.00000000000E+000
+2.58551551552E+005, -6.64492458376E+000, +0.00000000000E+000
+2.59801801802E+005, -6.62639134026E+000, +0.00000000000E+000
+2.61052052052E+005, -6.59782578877E+000, +0.00000000000E+000
+2.62302302302E+005, -6.57748761164E+000, +0.00000000000E+000
+2.63552552553E+005, -6.55316959551E+000, +0.00000000000E+000
+2.64802802803E+005, -6.53129486789E+000, +0.00000000000E+000
+2.66053053053E+005, -6.50136045244E+000, +0.00000000000E+000
+2.67303303303E+005, -6.48967565558E+000, +0.00000000000E+000
+2.68553553554E+005, -6.46222579922E+000, +0.00000000000E+000
+2.69803803804E+005, -6.44126028448E+000, +0.00000000000E+000
+2.71054054054E+005, -6.41823616623E+000, +0.00000000000E+000
+2.72304304304E+005, -6.39630605628E+000, +0.00000000000E+000
+2.73554554555E+005, -6.37832604276E+000, +0.00000000000E+000
+2.74804804805E+005, -6.35537274541E+000, +0.00000000000E+000
+2.76055055055E+005, -6.32984215827E+000, +0.00000000000E+000
+2.77305305305E+005, -6.31078313655E+000, +0.00000000000E+000
+2.78555555556E+005, -6.28086523195E+000, +0.00000000000E+000
+2.79805805806E+005, -6.25624584442E+000, +0.00000000000E+000
+2.81056056056E+005, -6.23110907708E+000, +0.00000000000E+000
+2.82306306306E+005, -6.20847310503E+000, +0.00000000000E+000
+2.83556556557E+005, -6.18962851789E+000, +0.00000000000E+000
+2.84806806807E+005, -6.15675226375E+000, +0.00000000000E+000
+2.86057057057E+005, -6.13538906919E+000, +0.00000000000E+000
+2.87307307307E+005, -6.11051688193E+000, +0.00000000000E+000
+2.88557557558E+005, -6.08524492924E+000, +0.00000000000E+000
+2.89807807808E+005, -6.06457513942E+000, +0.00000000000E+000
+2.91058058058E+005, -6.03412981178E+000, +0.00000000000E+000
+2.92308308308E+005, -6.00779292517E+000, +0.00000000000E+000
+2.93558558559E+005, -5.98400329476E+000, +0.00000000000E+000
+2.94808808809E+005, -5.95730955873E+000, +0.00000000000E+000
+2.96059059059E+005, -5.92982724840E+000, +0.00000000000E+000
+2.97309309309E+005, -5.90358452365E+000, +0.00000000000E+000
+2.98559559560E+005, -5.87727595325E+000, +0.00000000000E+000
+2.99809809810E+005, -5.84989541536E+000, +0.00000000000E+000
+3.01060060060E+005, -5.82372470095E+000, +0.00000000000E+000
+3.02310310310E+005, -5.80078366152E+000, +0.00000000000E+000
+3.03560560561E+005, -5.76579868262E+000, +0.00000000000E+000
+3.04810810811E+005, -5.74859835312E+000, +0.00000000000E+000
+3.06061061061E+005, -5.71545173372E+000, +0.00000000000E+000
+3.07311311311E+005, -5.68687934103E+000, +0.00000000000E+000
+3.08561561562E+005, -5.65823650661E+000, +0.00000000000E+000
+3.09811811812E+005, -5.62964187310E+000, +0.00000000000E+000
+3.11062062062E+005, -5.60093445485E+000, +0.00000000000E+000
+3.12312312312E+005, -5.57490306857E+000, +0.00000000000E+000
+3.13562562563E+005, -5.54148163912E+000, +0.00000000000E+000
+3.14812812813E+005, -5.50973534635E+000, +0.00000000000E+000
+3.16063063063E+005, -5.48306798229E+000, +0.00000000000E+000
+3.17313313313E+005, -5.45588260333E+000, +0.00000000000E+000
+3.18563563564E+005, -5.42265017193E+000, +0.00000000000E+000
+3.19813813814E+005, -5.39678544787E+000, +0.00000000000E+000
+3.21064064064E+005, -5.36863883301E+000, +0.00000000000E+000
+3.22314314314E+005, -5.34018584928E+000, +0.00000000000E+000
+3.23564564565E+005, -5.30330496032E+000, +0.00000000000E+000
+3.24814814815E+005, -5.27994837572E+000, +0.00000000000E+000
+3.26065065065E+005, -5.24791040010E+000, +0.00000000000E+000
+3.27315315315E+005, -5.22017919314E+000, +0.00000000000E+000
+3.28565565566E+005, -5.18369227530E+000, +0.00000000000E+000
+3.29815815816E+005, -5.15885844584E+000, +0.00000000000E+000
+3.31066066066E+005, -5.12267668631E+000, +0.00000000000E+000
+3.32316316316E+005, -5.09276155071E+000, +0.00000000000E+000
+3.33566566567E+005, -5.06082015053E+000, +0.00000000000E+000
+3.34816816817E+005, -5.03328633086E+000, +0.00000000000E+000
+3.36067067067E+005, -4.99654227610E+000, +0.00000000000E+000
+3.37317317317E+005, -4.96353557548E+000, +0.00000000000E+000
+3.38567567568E+005, -4.93490068581E+000, +0.00000000000E+000
