"# Channel 1"
"# Trace 2"
Frequency, Formatted Data, Formatted Data
+1.64782782783E+005, -1.01760708136E+002, +0.00000000000E+000
+1.66033033033E+005, -1.02309006425E+002, +0.00000000000E+000
+1.67283283283E+005, -1.02893980162E+002, +0.00000000000E+000
+1.68533533534E+005, -1.03506226468E+002, +0.00000000000E+000
+1.69783783784E+005, -1.03985918998E+002, +0.00000000000E+000
+1.71034034034E+005, -1.04567223386E+002, +0.00000000000E+000
+1.72284284284E+005, -1.05100586159E+002, +0.00000000000E+000
+1.73534534535E+005, -1.05649219386E+002, +0.00000000000E+000
+1.74784784785E+005, -1.06155501389E+002, +0.00000000000E+000
+1.76035035035E+005, -1.06707441044E+002, +0.00000000000E+000
+1.77285285285E+005, -1.07206422083E+002, +0.00000000000E+000
+1.78535535536E+005, -1.07793051356E+002, +0.00000000000E+000
+1.79785785786E+005, -1.08225322773E+002, +0.00000000000E+000
+1.81036036036E+005, -1.08845134308E+002, +0.00000000000E+000
+1.82286286286E+005, -1.09224965230E+002, +0.00000000000E+000
+1.83536536537E+005, -1.09761460055E+002, +0.00000000000E+000
+1.84786786787E+005, -1.10324777848E+002, +0.00000000000E+000
+1.86037037037E+005, -1.10770429900E+002, +0.00000000000E+000
+1.87287287287E+005, -1.11228906892E+002, +0.00000000000E+000
+1.88537537538E+005, -1.11693690599E+002, +0.00000000000E+000
+1.89787787788E+005, -1.12187215235E+002, +0.00000000000E+000
+1.91038038038E+005, -1.12631676272E+002, +0.00000000000E+000
+1.92288288288E+005, -1.13105235728E+002, +0.00000000000E+000
+1.93538538539E+005, -1.13555139958E+002, +0.00000000000E+000
+1.94788788789E+005, -1.14084890552E+002, +0.00000000000E+000
+1.96039039039E+005, -1.14576997312E+002, +0.00000000000E+000
+1.97289289289E+005, -1.14977733190E+002, +0.00000000000E+000
+1.98539539540E+005, -1.15455963233E+002, +0.00000000000E+000
+1.99789789790E+005, -1.15888567302E+002, +0.00000000000E+000
+2.01040040040E+005, -1.16328427452E+002, +0.00000000000E+000
+2.02290290290E+005, -1.16748916226E+002, +0.00000000000E+000
+2.03540540541E+005, -1.17239794356E+002, +0.00000000000E+000
+2.04790790791E+005, -1.17569223427E+002, +0.00000000000E+000
+2.06041041041E+005, -1.18065582240E+002, +0.00000000000E+000
+2.07291291291E+005, -1.18494224324E+002, +0.00000000000E+000
+2.08541541542E+005, -1.18915884938E+002, +0.00000000000E+000
+2.09791791792E+005, -1.19291421766E+002, +0.00000000000E+000
+2.11042042042E+005, -1.19699495058E+002, +0.00000000000E+000
+2.12292292292E+005, -1.20191207443E+002, +0.00000000000E+000
