"# Channel 1"
"# Trace 2"
Frequency, Formatted Data, Formatted Data
+1.93538538539E+005, +2.25978191456E+000, +0.00000000000E+000
+1.94788788789E+005, +2.24263188270E+000, +0.00000000000E+000
+1.96039039039E+005, +2.22473944630E+000, +0.00000000000E+000
+1.97289289289E+005, +2.21095256465E+000, +0.00000000000E+000
+1.98539539540E+005, +2.19325992160E+000, +0.00000000000E+000
+1.99789789790E+005, +2.18232799684E+000, +0.00000000000E+000
+2.01040040040E+005, +2.16345595587E+000, +0.00000000000E+000
+2.02290290290E+005, +2.14664271408E+000, +0.00000000000E+000
+2.03540540541E+005, +2.12961571740E+000, +0.00000000000E+000
+2.04790790791E+005, +2.11661574439E+000, +0.00000000000E+000
+2.06041041041E+005, +2.10114978159E+000, +0.00000000000E+000
+2.07291291291E+005, +2.08075521170E+000, +0.00000000000E+000
+2.08541541542E+005, +2.06846982997E+000, +0.00000000000E+000
+2.09791791792E+005, +2.05386389063E+000, +0.00000000000E+000
+2.11042042042E+005, +2.04177737493E+000, +0.00000000000E+000
+2.12292292292E+005, +2.02716434812E+000, +0.00000000000E+000
+2.13542542543E+005, +2.01449045318E+000, +0.00000000000E+000
+2.14792792793E+005, +1.99742031407E+000, +0.00000000000E+000
+2.16043043043E+005, +1.98342231707E+000, +0.00000000000E+000
+2.17293293293E+005, +1.97137539001E+000, +0.00000000000E+000
+2.18543543544E+005, +1.95617950982E+000, +0.00000000000E+000
+2.19793793794E+005, +1.94361268875E+000, +0.00000000000E+000
+2.21044044044E+005, +1.92923097543E+000, +0.00000000000E+000
+2.22294294294E+005, +1.92026901974E+000, +0.00000000000E+000
+2.23544544545E+005, +1.90228032086E+000, +0.00000000000E+000
+2.24794794795E+005, +1.89177104808E+000, +0.00000000000E+000
+2.26045045045E+005, +1.87834866060E+000, +0.00000000000E+000
+2.27295295295E+005, +1.86239367347E+000, +0.00000000000E+000
+2.28545545546E+005, +1.85484012494E+000, +0.00000000000E+000
+2.29795795796E+005, +1.84354623113E+000, +0.00000000000E+000
+2.31046046046E+005, +1.82699906592E+000, +0.00000000000E+000
+2.32296296296E+005, +1.81281697990E+000, +0.00000000000E+000
+2.33546546547E+005, +1.80491526075E+000, +0.00000000000E+000
+2.34796796797E+005, +1.79280157737E+000, +0.00000000000E+000
+2.36047047047E+005, +1.77821471734E+000, +0.00000000000E+000
+2.37297297297E+005, +1.76831694107E+000, +0.00000000000E+000
+2.38547547548E+005, +1.75490141659E+000, +0.00000000000E+000
+2.39797797798E+005, +1.74194506192E+000, +0.00000000000E+000
+2.41048048048E+005, +1.73127753950E+000, +0.00000000000E+000
+2.42298298298E+005, +1.72053078509E+000, +0.00000000000E+000
+2.43548548549E+005, +1.71357552913E+000, +0.00000000000E+000
+2.44798798799E+005, +1.70172976391E+000, +0.00000000000E+000
+2.46049049049E+005, +1.68679660632E+000, +0.00000000000E+000
+2.47299299299E+005, +1.68002435911E+000, +0.00000000000E+000
+2.48549549550E+005, +1.67577368870E+000, +0.00000000000E+000
+2.49799799800E+005, +1.65632812162E+000, +0.00000000000E+000
+2.51050050050E+005, +1.64223895617E+000, +0.00000000000E+000
+2.52300300300E+005, +1.64000243756E+000, +0.00000000000E+000
+2.53550550551E+005, +1.62958309291E+000, +0.00000000000E+000
+2.54800800801E+005, +1.62839131454E+000, +0.00000000000E+000
+2.56051051051E+005, +1.60823688098E+000, +0.00000000000E+000
+2.57301301301E+005, +1.59528098081E+000, +0.00000000000E+000
+2.58551551552E+005, +1.59278418653E+000, +0.00000000000E+000
+2.59801801802E+005, +1.57687639085E+000, +0.00000000000E+000
+2.61052052052E+005, +1.56713085361E+000, +0.00000000000E+000
+2.62302302302E+005, +1.56242467176E+000, +0.00000000000E+000
+2.63552552553E+005, +1.55054461660E+000, +0.00000000000E+000
+2.64802802803E+005, +1.54017225493E+000, +0.00000000000E+000
+2.66053053053E+005, +1.53190438281E+000, +0.00000000000E+000
+2.67303303303E+005, +1.52088100712E+000, +0.00000000000E+000
+2.68553553554E+005, +1.51045176601E+000, +0.00000000000E+000
+2.69803803804E+005, +1.50090863210E+000, +0.00000000000E+000
+2.71054054054E+005, +1.48828540912E+000, +0.00000000000E+000
+2.72304304304E+005, +1.48172934070E+000, +0.00000000000E+000
+2.73554554555E+005, +1.47182741691E+000, +0.00000000000E+000
+2.74804804805E+005, +1.46368753170E+000, +0.00000000000E+000
+2.76055055055E+005, +1.45354556641E+000, +0.00000000000E+000
+2.77305305305E+005, +1.44250572311E+000, +0.00000000000E+000
+2.78555555556E+005, +1.43436350449E+000, +0.00000000000E+000
+2.79805805806E+005, +1.42763745901E+000, +0.00000000000E+000
+2.81056056056E+005, +1.41622739855E+000, +0.00000000000E+000
+2.82306306306E+005, +1.40880657145E+000, +0.00000000000E+000
+2.83556556557E+005, +1.39906983893E+000, +0.00000000000E+000
+2.84806806807E+005, +1.39788343137E+000, +0.00000000000E+000
+2.86057057057E+005, +1.38082252236E+000, +0.00000000000E+000
+2.87307307307E+005, +1.37788284233E+000, +0.00000000000E+000
+2.88557557558E+005, +1.36776394531E+000, +0.00000000000E+000
+2.89807807808E+005, +1.35709868395E+000, +0.00000000000E+000
+2.91058058058E+005, +1.35032339995E+000, +0.00000000000E+000
+2.92308308308E+005, +1.34127814747E+000, +0.00000000000E+000
+2.93558558559E+005, +1.32971090677E+000, +0.00000000000E+000
+2.94808808809E+005, +1.32749084777E+000, +0.00000000000E+000
+2.96059059059E+005, +1.31782450142E+000, +0.00000000000E+000
+2.97309309309E+005, +1.31087480131E+000, +0.00000000000E+000
+2.98559559560E+005, +1.29961449950E+000, +0.00000000000E+000
+2.99809809810E+005, +1.29037519506E+000, +0.00000000000E+000
+3.01060060060E+005, +1.28581817616E+000, +0.00000000000E+000
+3.02310310310E+005, +1.27903858576E+000, +0.00000000000E+000
+3.03560560561E+005, +1.27012494315E+000, +0.00000000000E+000
