"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+2.88557557558E+005, -8.99489971691E-001, +0.00000000000E+000
+2.89807807808E+005, -8.98593150065E-001, +0.00000000000E+000
+2.91058058058E+005, -8.98800768499E-001, +0.00000000000E+000
+2.92308308308E+005, -8.98280320957E-001, +0.00000000000E+000
+2.93558558559E+005, -8.98796520314E-001, +0.00000000000E+000
+2.94808808809E+005, -8.98116918065E-001, +0.00000000000E+000
+2.96059059059E+005, -8.97860186178E-001, +0.00000000000E+000
+2.97309309309E+005, -8.98301482174E-001, +0.00000000000E+000
+2.98559559560E+005, -8.98004894837E-001, +0.00000000000E+000
+2.99809809810E+005, -8.97468353006E-001, +0.00000000000E+000
+3.01060060060E+005, -8.97299570809E-001, +0.00000000000E+000
+3.02310310310E+005, -8.97741223208E-001, +0.00000000000E+000
+3.03560560561E+005, -8.97689293592E-001, +0.00000000000E+000
+3.04810810811E+005, -8.97332261228E-001, +0.00000000000E+000
+3.06061061061E+005, -8.97298394091E-001, +0.00000000000E+000
+3.07311311311E+005, -8.97419810239E-001, +0.00000000000E+000
+3.08561561562E+005, -8.96718709197E-001, +0.00000000000E+000
+3.09811811812E+005, -8.96599586200E-001, +0.00000000000E+000
+3.11062062062E+005, -8.96840967100E-001, +0.00000000000E+000
+3.12312312312E+005, -8.96293945137E-001, +0.00000000000E+000
+3.13562562563E+005, -8.96682881546E-001, +0.00000000000E+000
+3.14812812813E+005, -8.96418297839E-001, +0.00000000000E+000
+3.16063063063E+005, -8.95847430754E-001, +0.00000000000E+000
+3.17313313313E+005, -8.95914641353E-001, +0.00000000000E+000
+3.18563563564E+005, -8.96041120608E-001, +0.00000000000E+000
+3.19813813814E+005, -8.95802454731E-001, +0.00000000000E+000
+3.21064064064E+005, -8.95364341736E-001, +0.00000000000E+000
+3.22314314314E+005, -8.95908859626E-001, +0.00000000000E+000
+3.23564564565E+005, -8.95104641963E-001, +0.00000000000E+000
+3.24814814815E+005, -8.96164733126E-001, +0.00000000000E+000
+3.26065065065E+005, -8.95626075316E-001, +0.00000000000E+000
+3.27315315315E+005, -8.95708065378E-001, +0.00000000000E+000
+3.28565565566E+005, -8.94970942354E-001, +0.00000000000E+000
+3.29815815816E+005, -8.95116529846E-001, +0.00000000000E+000
+3.31066066066E+005, -8.95045261981E-001, +0.00000000000E+000
+3.32316316316E+005, -8.95346211702E-001, +0.00000000000E+000
+3.33566566567E+005, -8.93991154433E-001, +0.00000000000E+000
+3.34816816817E+005, -8.94579567456E-001, +0.00000000000E+000
+3.36067067067E+005, -8.94449993907E-001, +0.00000000000E+000
+3.37317317317E+005, -8.93860981963E-001, +0.00000000000E+000
+3.38567567568E+005, -8.94095820397E-001, +0.00000000000E+000
+3.39817817818E+005, -8.94252472733E-001, +0.00000000000E+000
+3.41068068068E+005, -8.93973945512E-001, +0.00000000000E+000
+3.42318318318E+005, -8.93785959970E-001, +0.00000000000E+000
+3.43568568569E+005, -8.94125255506E-001, +0.00000000000E+000
+3.44818818819E+005, -8.93635501153E-001, +0.00000000000E+000
+3.46069069069E+005, -8.93309680004E-001, +0.00000000000E+000
+3.47319319319E+005, -8.93494955987E-001, +0.00000000000E+000
+3.48569569570E+005, -8.92855240709E-001, +0.00000000000E+000
+3.49819819820E+005, -8.93388692946E-001, +0.00000000000E+000
+3.51070070070E+005, -8.92827470183E-001, +0.00000000000E+000
+3.52320320320E+005, -8.92860409080E-001, +0.00000000000E+000
+3.53570570571E+005, -8.92661528739E-001, +0.00000000000E+000
+3.54820820821E+005, -8.92738211636E-001, +0.00000000000E+000
+3.56071071071E+005, -8.92742998092E-001, +0.00000000000E+000
+3.57321321321E+005, -8.92528140841E-001, +0.00000000000E+000
+3.58571571572E+005, -8.92100711720E-001, +0.00000000000E+000
+3.59821821822E+005, -8.92212292813E-001, +0.00000000000E+000
+3.61072072072E+005, -8.91672612417E-001, +0.00000000000E+000
+3.62322322322E+005, -8.91681001010E-001, +0.00000000000E+000
+3.63572572573E+005, -8.91789810615E-001, +0.00000000000E+000
+3.64822822823E+005, -8.91548087319E-001, +0.00000000000E+000
+3.66073073073E+005, -8.91670535988E-001, +0.00000000000E+000
+3.67323323323E+005, -8.91271460256E-001, +0.00000000000E+000
+3.68573573574E+005, -8.91535946891E-001, +0.00000000000E+000
+3.69823823824E+005, -8.90829544022E-001, +0.00000000000E+000
+3.71074074074E+005, -8.91172731050E-001, +0.00000000000E+000
+3.72324324324E+005, -8.90603493797E-001, +0.00000000000E+000
+3.73574574575E+005, -8.91422798847E-001, +0.00000000000E+000
+3.74824824825E+005, -8.90844847689E-001, +0.00000000000E+000
+3.76075075075E+005, -8.90590735660E-001, +0.00000000000E+000
+3.77325325325E+005, -8.90120273341E-001, +0.00000000000E+000
+3.78575575576E+005, -8.90220787108E-001, +0.00000000000E+000
+3.79825825826E+005, -8.90387285768E-001, +0.00000000000E+000
+3.81076076076E+005, -8.90320108951E-001, +0.00000000000E+000
+3.82326326326E+005, -8.90330368333E-001, +0.00000000000E+000
